time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,Borg10_Value
0.0,1,0.0,-0.194801,-0.06124299999999999,0.849182,-0.110728,0.593924,-0.09439,0.434246,0.43593999999999994,0.354027,0.49453100000000005,0.17337,0.47091700000000003,0.31257399999999996,0.536927,0.5440229999999999,0.513423,0.6593829999999999,-0.0903023063879429
0.04,2,0.04,-1.163651,0.318917,0.994713,0.434895,1.2829549999999998,1.055179,-0.768731,-0.834648,0.806508,-0.051372,1.4858149999999999,3.613882,-0.50288,1.716447,1.498084,0.9323,-0.38231,-0.08985609362090978
0.08,3,0.04,-2.038466,0.201989,0.335419,0.32460900000000004,0.6071840000000001,1.5257319999999999,-0.588709,-0.32359099999999996,0.768515,0.026356,0.617344,2.753402,0.209146,1.958734,1.2029,1.5077200000000002,-0.564448,-0.08940988085387665
0.12,4,0.04,-2.062362,-0.008895,0.195846,0.173144,0.503898,1.6917650000000002,-0.471689,-0.390611,0.8958459999999999,-0.115773,0.711547,2.7778669999999996,0.169709,1.9997470000000002,1.137405,1.324027,-0.28880500000000003,-0.08896366808684353
0.16,5,0.04,-2.2148220000000003,-0.17519500000000002,-0.308661,0.22573000000000001,0.294018,1.219924,0.327102,0.196716,0.604601,0.222458,0.390989,1.2056799999999999,0.227704,1.019501,0.895476,0.442012,0.914085,-0.0885174553198104
0.2,6,0.04,-2.190746,-0.514418,-0.913483,0.087522,0.035256,1.37626,0.625861,0.99926,1.2854510000000001,0.06349199999999999,0.25443899999999997,1.600682,0.42039899999999997,1.0413,1.254018,1.143233,1.1821709999999999,-0.08807124255277728
0.24,7,0.04,-1.903666,-0.47143,-0.397476,-0.358969,-0.29270999999999997,1.2644870000000001,0.318708,0.49783,0.548246,0.088741,0.439904,1.527088,-0.176645,1.083032,0.403428,0.614455,1.224861,-0.08762502978574416
0.28,8,0.04,-2.081142,-0.460006,-0.414947,0.35217600000000004,0.011412,1.098393,0.012087,0.474199,0.09210499999999999,0.413602,-0.5405340000000001,1.682209,-0.009188,1.415278,0.3124,-0.271929,1.492157,-0.08717881701871102
0.32,9,0.04,-2.271569,-0.344989,0.096451,0.385482,0.467233,1.066546,-0.062313,0.721337,0.264338,0.716986,-0.273359,0.41161800000000004,0.192396,0.76393,0.16542,-0.407667,0.916132,-0.0867326042516779
0.36,10,0.04,-1.9703490000000001,-0.262801,0.100333,0.494809,0.7216670000000001,0.7005170000000001,-0.04041,0.818817,0.413645,0.5939270000000001,-0.282821,0.305456,-0.038744,0.491817,-0.14011500000000002,-0.30932600000000005,0.943903,-0.08628639148464477
0.4,11,0.04,-1.979691,-0.25553899999999996,-0.081325,0.516841,1.031339,1.10443,0.11631099999999998,0.754184,0.090152,0.214113,0.246518,0.677716,0.037974,0.758926,-0.117097,-0.042996,0.27326,-0.08584017871761165
0.44,12,0.04,-1.790918,-0.317683,0.8365440000000001,0.6924899999999999,1.150694,0.877469,0.22949,0.879324,0.11553699999999999,0.33491,0.650579,0.950788,0.082236,0.54815,-0.11026500000000002,0.340803,1.193514,-0.08539396595057853
0.48,13,0.04,-0.5811810000000001,-0.221031,0.512757,1.626009,1.187286,-0.107064,0.663345,1.7490869999999998,0.281092,0.845802,1.3627850000000001,0.7574649999999999,-0.28492399999999996,-0.23130900000000001,1.0036209999999999,-0.06274199999999999,0.641386,-0.0849477531835454
0.52,14,0.04,-0.48329099999999997,-0.22797699999999999,0.661233,1.62723,1.178001,-0.194854,0.649943,1.7842759999999998,0.320372,0.7478560000000001,1.2589569999999999,0.9670770000000001,-0.302284,-0.264457,0.73826,-0.028281,0.7699189999999999,-0.08450154041651228
0.56,15,0.04,-0.686411,-0.55007,-0.317054,1.8006490000000002,1.143808,-0.25753400000000004,0.18418099999999998,0.957408,0.423271,0.537824,1.0784120000000001,-0.090321,-0.385198,0.0041530000000000004,1.129368,0.046682999999999995,0.559354,-0.08405532764947915
0.6,16,0.04,-1.153664,-0.570816,0.08517999999999999,1.46831,0.803022,-1.277774,0.135019,1.078026,0.58712,0.324077,2.984307,-0.27274699999999996,-0.287681,-0.075924,-0.6174310000000001,-0.948117,0.834728,-0.08360911488244603
0.64,17,0.04,-1.452125,-0.572138,-0.27514099999999997,0.295271,0.362582,-0.505549,0.22296799999999997,1.204241,0.478236,0.338946,0.683392,-1.594363,1.170625,-0.147412,-0.667247,0.9081959999999999,0.132262,-0.08316290211541291
0.68,18,0.04,-1.468213,-0.158357,-0.094709,1.3153489999999999,0.940377,0.875891,-0.580059,-0.007918999999999999,-0.040197000000000004,0.093562,-0.708947,1.371553,2.502409,0.999358,0.881425,3.612358,1.449288,-0.08271668934837978
0.72,19,0.04,-1.199188,0.121396,-0.430817,2.265386,1.007331,1.435676,-1.0695350000000001,0.7401439999999999,0.5329659999999999,0.123601,0.34243,1.58921,2.3854610000000003,0.904957,0.38246399999999997,3.060389,0.889921,-0.08227047658134666
0.76,20,0.04,-1.1503430000000001,0.5697260000000001,0.5531149999999999,2.989855,1.033815,0.8332219999999999,-1.0753190000000001,0.344725,0.908659,0.199237,0.668966,1.792187,2.456686,1.289419,0.602521,3.103772,0.845756,-0.08182426381431353
0.8,21,0.04,-1.0466389999999999,0.406596,0.222059,1.730392,0.875172,1.6391830000000003,-0.44058100000000006,0.002032,1.2317280000000002,0.406947,1.136365,1.9410889999999998,3.216437,0.706996,0.545564,1.494281,0.882353,-0.08137805104728041
0.84,22,0.04,-1.139362,0.405935,0.27925500000000003,1.425173,0.868758,1.572976,-0.264471,0.163774,1.103184,0.851023,0.92575,1.769516,2.113464,0.36822699999999997,0.687685,1.441028,0.274945,-0.08093183828024729
0.88,23,0.04,-1.030777,0.391024,0.9729110000000001,1.000319,1.111509,1.183077,-0.179672,0.9047129999999999,0.42272,1.267076,1.0143389999999999,0.183327,1.6884860000000002,0.138488,0.443738,1.700766,0.398401,-0.08048562551321416
0.92,24,0.04,-0.793222,0.064635,1.031203,0.96824,1.135176,0.126131,-0.021605000000000003,1.34543,0.6355770000000001,1.233444,0.5412939999999999,0.274227,0.8573139999999999,0.135186,0.160134,1.83465,0.135715,-0.08003941274618104
0.96,25,0.04,-0.950011,-0.005847,0.980892,1.006681,1.088243,0.384062,-0.007981,1.349927,0.372327,1.144941,0.762705,0.255359,0.788111,0.04069,0.26881700000000003,1.6775740000000001,-0.147981,-0.0795931999791479
1.0,26,0.04,-0.9445889999999999,0.386153,1.0382049999999998,1.014273,1.312811,0.31419600000000003,-0.1061,1.526071,0.184355,1.238227,1.128224,0.307374,0.556867,0.069408,0.459854,1.349416,-0.103788,-0.07914698721211479
1.04,27,0.04,-0.744835,0.628017,1.038656,1.0460530000000001,1.563081,0.421257,0.126112,1.3416219999999999,-0.266328,1.140919,1.2946090000000001,1.275427,0.7624340000000001,0.079312,0.42185600000000006,1.147292,-0.164003,-0.07870077444508167
1.08,28,0.04,-0.746275,0.671203,1.124688,1.233075,1.556807,0.40731100000000003,0.21855300000000003,1.414515,-0.015225,1.006764,1.2816459999999998,1.277722,0.57639,0.08989,0.170298,0.85203,-0.316414,-0.07825456167804853
1.12,29,0.04,-0.7365010000000001,0.103673,1.030564,1.2640850000000001,1.1886450000000002,0.016987000000000002,0.053078999999999994,-0.28381999999999996,0.13638,1.333559,1.155363,1.020786,1.432402,-0.282091,1.384785,0.9857379999999999,2.352354,-0.07780834891101542
1.16,30,0.04,-0.652899,0.648309,1.6001370000000001,1.558946,1.062607,0.5065529999999999,-0.21844,-0.210139,-0.37485799999999997,1.1034700000000002,1.4763879999999998,0.687236,1.138231,-0.726671,1.163684,0.506242,1.0202069999999999,-0.0773621361439823
1.2,31,0.04,-0.27706,0.061727,-0.23506100000000002,0.726986,0.411679,0.264148,0.5525760000000001,0.270563,-0.9321879999999999,0.9320940000000001,0.055398,-1.242109,1.487631,-1.287762,2.3760689999999998,0.304875,1.21601,-0.07691592337694916
1.24,32,0.04,-0.797646,-0.21374200000000002,-0.9409290000000001,-0.28126799999999996,-0.06808,-0.035682,0.29570799999999997,-0.257858,0.022083000000000002,0.661482,-0.043894,-1.312091,1.071793,-0.544009,2.056864,0.370958,0.355377,-0.07646971060991604
1.28,33,0.04,-0.667179,-0.11594600000000001,-0.721108,-0.328916,-0.290101,0.23585,0.44998,-0.032847,-0.14817,0.803143,0.257416,-1.005414,1.3739059999999998,-0.594581,1.392442,0.21188400000000002,0.46879399999999993,-0.07602349784288291
1.32,34,0.04,-0.761638,-0.136567,-0.676343,-0.382377,-0.001255,0.208485,0.5978319999999999,-0.15796400000000002,0.176373,0.638858,0.80038,-1.147473,0.85564,-0.67315,1.2178209999999998,-0.12355899999999999,0.48226199999999997,-0.07557728507584979
1.36,35,0.04,-0.904281,-0.135206,-0.925801,-0.672775,-0.300541,-0.546034,0.134203,-0.343145,0.566329,0.6088319999999999,0.658556,-0.904891,0.6926680000000001,-0.088407,0.498662,-0.12801400000000002,0.750987,-0.07513107230881666
1.4,36,0.04,-0.994886,-0.456809,-0.626631,-1.559228,-0.770362,-0.543103,0.640597,0.16287000000000001,0.14805,0.47185,0.601841,-1.2019600000000001,0.541387,0.129278,-0.469365,-0.180362,0.386461,-0.07468485954178354
