time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
0.0,1,0.0,0.20985,-0.113955,0.6958310000000001,-0.351484,-0.387772,0.935859,0.553662,-0.066596,0.49210600000000004,0.7014859999999999,0.37646399999999997,0.437547,-0.433896,0.870326,0.625442,0.29367600000000005,-0.06048099999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07729322525330723
0.04,2,0.04,0.610496,-0.210659,0.426979,-0.633372,-0.439158,0.797369,0.468736,-0.359537,0.169959,0.799144,0.397521,0.280058,-0.141913,0.692341,0.5398430000000001,0.348087,-0.121295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07702872292589849
0.08,3,0.04,0.535231,-0.291026,0.44644399999999995,-0.701711,-0.37209899999999996,0.794941,0.423754,-0.036637,0.197994,0.894632,0.003211,0.098549,0.083594,0.86513,0.786748,0.142963,-0.139695,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07676422059848974
0.12,4,0.04,0.518201,-0.280122,0.387911,-0.696866,-0.259088,0.8977649999999999,0.44131000000000004,-0.05484,0.372751,0.875876,0.096866,0.099379,0.179774,0.839985,0.779993,0.192411,0.036337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.076499718271081
0.16,5,0.04,0.348564,-0.06866599999999999,0.552337,-0.551134,-0.444327,0.8479760000000001,0.101799,-0.41431899999999994,0.18257400000000001,0.9827239999999999,-0.403927,0.39259,0.29725,0.850088,1.190026,0.018835,0.168794,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07623521594367225
0.2,6,0.04,0.308566,-0.10957599999999999,0.5202289999999999,-0.43959,-0.374305,0.8892100000000001,0.13077,-0.163376,0.13400499999999999,0.953448,-0.112291,0.595374,0.302981,0.8775719999999999,1.000825,0.297209,0.02195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07597071361626351
0.24,7,0.04,0.468135,0.010241,0.933919,-0.22056399999999998,-0.330596,0.8031520000000001,0.115498,-0.197706,0.642004,0.84424,-0.082885,0.517077,-0.078783,0.975001,0.509726,0.054354999999999994,0.208123,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07570621128885476
0.28,8,0.04,-0.212365,-0.23238899999999998,0.30174,-0.41516099999999995,-0.23147600000000002,0.378359,0.16278,-0.21516799999999997,-0.460812,0.955475,-0.45735200000000004,0.522125,-0.463168,1.038168,0.435014,0.294315,-0.101214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07544170896144602
0.32,9,0.04,0.271935,-0.078373,0.433942,-0.448614,-0.341937,0.475782,-0.10256400000000002,-0.162891,0.567715,0.815813,0.356971,0.618917,-0.2986,1.032434,0.624829,0.22365100000000002,-0.10893299999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07517720663403728
0.36,10,0.04,-0.125498,-0.308087,-0.059928999999999996,-0.5573,-0.391644,0.686693,0.011604000000000001,0.060011,0.598575,0.884301,-0.119627,0.531409,-0.253031,0.9795219999999999,0.611892,0.127145,-0.37361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07491270430662852
0.4,11,0.04,0.18945499999999998,-0.251425,0.045793,-0.648333,-0.327007,0.5698479999999999,0.305682,0.24765700000000002,0.295557,0.6763100000000001,0.036395,0.293984,-0.090389,0.9734229999999999,0.455629,0.175682,0.607777,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07464820197921979
0.44,12,0.04,0.12319400000000001,-0.271476,0.180319,-0.301177,-0.156026,0.598828,0.30991399999999997,0.370884,0.22184,0.9362149999999999,-0.184003,0.102113,-0.19832,0.92069,0.872232,0.343174,0.436963,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07438369965181103
0.48,13,0.04,0.127158,-0.381781,0.098471,-0.485097,-0.30805,0.46243,0.503916,0.57102,0.18870699999999999,0.7014699999999999,-0.100271,0.291986,-0.200605,0.766175,0.261794,-0.136464,0.07850800000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0741191973244023
0.52,14,0.04,0.277733,-0.473336,0.027148000000000002,-0.48645299999999997,-0.305548,0.575433,0.37999,-0.08041,0.220638,0.901208,-0.130644,0.346868,-0.220257,0.887871,0.139031,0.143999,0.24099,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07385469499699354
0.56,15,0.04,0.042545,-0.44563400000000003,-0.22185300000000002,-0.690721,-0.38167399999999996,0.684647,0.130511,-0.102921,0.112819,0.9298690000000001,-0.13861600000000002,0.228027,-0.30990700000000004,0.772921,0.12272899999999999,0.20865100000000003,0.029099,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0735901926695848
0.6,16,0.04,0.318939,-0.534796,-0.326717,-0.723431,-0.389779,0.5102220000000001,-0.08026699999999999,-0.080954,0.003833,1.072638,-0.383356,0.197947,-0.1333,0.922516,0.5560930000000001,-0.15683,0.33100599999999997,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07332569034217606
0.64,17,0.04,0.313284,-0.184529,-0.020239,-0.319813,-0.339488,0.6225350000000001,0.224976,-0.21756799999999998,0.098959,1.0795,-0.39029200000000003,-0.152587,-0.798513,0.7965369999999999,0.687737,0.6398560000000001,-0.092528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07306118801476731
0.68,18,0.04,-0.11728,-0.426257,-0.161994,-0.5557850000000001,-0.201619,0.8153020000000001,0.027544,0.22986700000000002,0.444407,1.063666,-0.45178199999999996,0.097899,-0.5526939999999999,0.8381149999999999,0.481469,0.624825,0.175706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07279668568735857
0.72,19,0.04,-0.052196000000000006,-0.30948200000000003,0.126723,-0.47747700000000004,-0.279435,0.273642,0.200745,-0.10891400000000001,0.005365,0.816623,-0.302712,0.283329,-0.073196,0.8526610000000001,0.688674,0.329489,0.041210000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07253218335994982
0.76,20,0.04,-0.078125,-0.227111,-0.085642,-0.7500180000000001,-0.452927,0.3313,0.316816,-0.129558,0.42060600000000004,0.7484810000000001,-0.233408,0.300477,0.035372,0.8483299999999999,0.974211,0.235114,0.444053,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07226768103254108
0.8,21,0.04,-0.447637,-0.276793,-0.048829000000000004,-0.665058,-0.275876,0.669533,0.37249899999999997,-0.024383000000000002,0.358686,0.856015,-0.535945,0.088974,-0.115621,0.906509,0.565828,0.317269,0.105853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07200317870513233
0.84,22,0.04,-0.256344,-0.163697,0.6618189999999999,-0.8522629999999999,-0.069027,0.28053,-0.017151,-0.146359,0.311888,0.883552,-0.527928,-0.15043399999999998,0.006499,0.8844719999999999,0.748687,0.452952,0.392818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07173867637772359
0.88,23,0.04,-0.31717199999999995,-0.213848,0.46689899999999995,-0.840726,-0.083676,0.192957,-0.014469,-0.153541,0.298849,0.770053,-0.222703,0.019776,-0.126607,0.8815569999999999,0.8472290000000001,0.5152770000000001,0.370425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07147417405031484
0.92,24,0.04,-0.178655,-0.23491199999999998,-0.369586,-0.46075200000000005,-0.349682,0.548138,0.32556799999999997,-0.065791,0.074301,0.9404100000000001,-0.011939,0.37759699999999996,0.010269,0.919225,0.633775,0.8300270000000001,0.024867,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0712096717229061
0.96,25,0.04,-0.151005,-0.311277,-0.40108299999999997,-0.543082,-0.341955,0.670459,0.458017,-0.039314,0.531388,0.940843,-0.05774,0.383876,-0.063601,0.9174620000000001,0.644063,0.802059,0.08376499999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07094516939549736
1.0,26,0.04,-0.567133,-0.41313500000000003,-0.817435,-0.457787,-0.10481800000000001,0.948233,0.33187300000000003,0.024489,1.531893,0.7927310000000001,-0.5237850000000001,-0.14586400000000002,-0.302207,0.633108,0.49005699999999996,0.063975,1.003971,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0706806670680886
1.04,27,0.04,-0.376799,-0.551804,-0.514092,-0.65136,-0.186927,0.840098,0.20854099999999998,-0.172542,1.025519,0.778284,-0.245022,0.112758,0.037035000000000005,0.665646,0.504231,0.485504,1.173085,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07041616474067987
1.08,28,0.04,-0.403122,-0.34118200000000004,-0.604789,-0.592755,-0.181309,0.506419,0.144988,-0.287758,1.127284,1.0748469999999999,-0.704693,-0.126728,0.25962399999999997,0.739792,0.417595,0.390938,0.72483,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07015166241327112
1.12,29,0.04,-0.290348,-0.303352,0.201125,-0.281115,-0.081523,0.487622,-0.013741999999999999,-0.407448,0.86621,1.055123,-0.535324,0.126057,-0.054038,0.697114,0.345024,0.308594,0.9373450000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06988716008586238
1.16,30,0.04,-0.406499,-0.296243,-0.8451049999999999,-0.745556,-0.075519,0.6607109999999999,0.174282,-0.481451,0.832485,0.942168,-0.303946,0.146404,0.44878500000000004,0.756838,0.598352,0.341449,1.108748,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06962265775845362
1.2,31,0.04,-0.140247,-0.133595,-0.10448199999999999,-0.8230459999999999,-0.16511900000000002,0.50189,0.239031,-0.312837,0.966242,0.865079,-0.788475,-0.016405,-0.23174699999999998,0.700801,0.6141770000000001,0.611815,0.631426,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06935815543104489
1.24,32,0.04,-0.308771,-0.136656,0.028875,-0.548854,-0.059882000000000005,0.357008,0.007169,-0.17807699999999999,0.55128,1.1289930000000001,-0.956625,-0.17963800000000002,0.24800999999999998,0.783287,0.5773510000000001,0.35737800000000003,0.6773060000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06909365310363613
