time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
0.0,1,0.0,-1.000959,-0.066899,0.418184,-1.465702,-0.690812,-1.473482,0.434246,0.43593999999999994,0.354027,0.49453100000000005,0.17337,0.47091700000000003,0.31257399999999996,0.536927,0.5440229999999999,0.513423,0.6593829999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05294945403419293
0.04,2,0.04,-0.8045899999999999,-0.057625,0.47203100000000003,-1.3149620000000002,-0.619521,-1.485585,0.773112,0.6000479999999999,0.44472,0.456049,0.321442,0.465714,0.406494,0.5356569999999999,0.48113599999999995,0.458823,0.350713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0525702667890987
0.08,3,0.04,-0.793223,-0.04766,0.673765,-1.0957940000000002,-0.851232,-1.702214,0.684052,0.389399,0.18514,0.488233,-0.014831,0.690431,0.332782,0.753625,0.368852,0.481187,0.134766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05219107954400447
0.12,4,0.04,-0.802298,-0.121459,0.6425930000000001,-1.504051,-0.770516,-1.4163219999999999,0.501414,1.157368,-0.013463999999999999,0.556859,0.702617,0.997184,0.087121,0.611216,0.277902,0.805895,-0.283495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.05181189229891024
0.16,5,0.04,-0.9502459999999999,0.042135,0.31132600000000005,-1.486594,-0.811752,-1.312044,0.141381,0.9237049999999999,0.634146,0.44968100000000005,0.212707,0.651313,0.579607,0.45457,0.826324,0.815388,0.44682799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05143270505381601
0.2,6,0.04,-0.7312770000000001,-0.0047409999999999996,0.21625,-1.265958,-0.9277040000000001,-1.261595,0.36583899999999997,0.42503,0.474422,0.45113500000000006,-0.041918000000000004,0.10684500000000001,0.43325,0.222027,0.9060540000000001,0.473105,0.08237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05105351780872178
0.24,7,0.04,-0.63353,-0.07839299999999999,0.258376,-1.273233,-0.913075,-1.233107,0.304111,0.647591,-0.181527,0.308161,0.280242,0.390424,0.944167,0.574954,0.577159,0.7610819999999999,-0.018118000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050674330563627544
0.28,8,0.04,-0.648367,-0.135402,0.23370300000000002,-1.413392,-0.730703,-1.546244,0.37607399999999996,0.5396770000000001,-0.20880300000000002,0.190356,0.312721,0.149651,0.025455000000000002,0.438945,0.911199,0.032874,0.10273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05029514331853331
0.32,9,0.04,-1.041449,-0.218232,0.21918200000000002,-1.232491,-0.8906219999999999,-1.9145470000000002,0.19887,0.15498399999999998,0.29793800000000004,0.165779,0.66515,0.311118,0.30657399999999996,0.46641000000000005,0.642839,0.161148,0.069749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049915956073439086
0.36,10,0.04,-0.78455,-0.302107,0.045994,-1.567847,-0.920487,-1.579075,0.148215,0.6079869999999999,0.470105,0.488976,0.15226800000000001,0.233917,0.133878,0.6084970000000001,0.672391,0.356311,0.271204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04953676882834485
0.4,11,0.04,-0.898984,-0.199324,0.471592,-1.675704,-0.821308,-1.558259,0.373751,0.242365,0.171319,0.70308,-0.088689,0.13430799999999998,0.182582,0.454525,0.908853,0.508179,0.049783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04915758158325062
0.44,12,0.04,-0.773591,-0.068441,0.622894,-0.982635,-0.575145,-1.351659,0.294772,0.562567,0.435065,0.716156,-0.149611,0.30292399999999997,0.19200899999999999,0.47626199999999996,0.550619,0.25875,0.6530239999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04877839433815639
0.48,13,0.04,-0.6559470000000001,-0.202869,0.52557,-1.122945,-0.610502,-1.3424690000000001,0.128364,0.142759,0.611854,0.329664,0.241193,-0.212948,0.029981,0.425808,0.536716,0.217587,0.76659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048399207093062155
0.52,14,0.04,-0.967202,-0.101107,0.006325,-1.7844509999999998,-0.651899,-1.167635,0.148227,0.342062,0.479074,0.518504,0.43889399999999995,0.14171,0.307569,0.625473,0.7057439999999999,0.618722,0.016973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04802001984796793
0.56,15,0.04,-1.2688549999999998,-0.011632,0.867402,-1.6857209999999998,-0.607672,-1.165776,-0.12158599999999999,0.378251,0.374886,0.726546,-0.032893,0.434479,0.130906,0.631576,0.744129,0.49257399999999996,0.42268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047640832602873696
0.6,16,0.04,-0.85364,0.315106,0.832464,-1.028745,-0.40851,-1.223649,0.216964,0.409573,0.090664,0.8962,0.43439099999999997,0.046544,0.136257,0.464149,0.991049,0.07362300000000001,0.617159,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047261645357779464
0.64,17,0.04,-1.554546,0.299174,0.490091,-1.562026,-0.604895,-1.317588,0.234986,0.880143,0.408055,1.187625,0.303734,0.758871,0.325862,0.703867,0.677592,0.039474,0.799967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04688245811268523
0.68,18,0.04,-1.503069,0.13189,0.041175,-1.448841,-0.547509,-1.170631,0.144788,0.629764,0.48724799999999996,1.0495729999999999,0.5625319999999999,0.878373,0.21571500000000002,0.7265550000000001,0.41566899999999996,-0.175176,1.0037399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046503270867591
