time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,Borg10_Value
0.0,1,0.0,-0.30255,-0.829448,-0.733899,-1.681686,-0.582963,-2.402477,0.434246,0.43593999999999994,0.354027,0.49453100000000005,0.17337,0.47091700000000003,0.31257399999999996,0.536927,0.5440229999999999,0.513423,0.6593829999999999,-0.027335537545553734
0.04,2,0.04,-0.585899,-1.0911620000000002,-0.387291,-1.578908,-0.6495890000000001,-2.142496,0.5503020000000001,0.56033,-0.46164099999999997,0.528783,-0.094949,0.636698,0.9908389999999999,0.816195,0.340955,1.065372,-0.25709099999999996,-0.027032016201371172
0.08,3,0.04,-0.44885699999999995,-0.9520790000000001,-0.41486000000000006,-1.742486,-0.651335,-1.960863,0.524179,0.518165,0.066608,0.346548,0.13059,0.881065,0.793132,0.959749,0.526556,1.033074,-0.192088,-0.02672849485718861
0.12,4,0.04,-0.440021,-0.948264,-0.34521599999999997,-1.7966689999999998,-0.68179,-1.9338,0.5646680000000001,0.673164,0.053049,0.364572,0.10878099999999999,0.9759950000000001,0.733014,0.9169290000000001,0.46229499999999996,0.9294309999999999,-0.260683,-0.026424973513006052
0.16,5,0.04,-0.56815,-0.928039,-0.716282,-1.35858,-0.524181,-2.239372,0.5227609999999999,0.28208,0.293096,0.446208,0.177602,0.563749,0.30285300000000004,0.590317,0.6166510000000001,0.660173,0.759871,-0.02612145216882349
0.2,6,0.04,-0.44132299999999997,-0.95637,-0.502364,-1.5257120000000002,-0.627161,-2.149727,0.327758,0.155549,0.409277,0.530094,0.507292,0.713845,0.193154,0.6364850000000001,0.626384,0.19248099999999999,0.48566000000000004,-0.025817930824640928
0.24,7,0.04,-0.459834,-0.8942319999999999,-0.6600550000000001,-1.7863229999999999,-0.544846,-2.2935779999999997,0.16791099999999998,0.30679,0.29036799999999996,0.41092399999999996,0.22583499999999998,0.8947510000000001,0.270066,0.617293,0.8588049999999999,0.288206,0.49685,-0.025514409480458366
0.28,8,0.04,-0.28882399999999997,-0.92137,-0.35412899999999997,-1.775868,-0.622798,-2.5943259999999997,0.519457,0.21302,0.244029,0.377234,0.141021,0.830145,-0.032112,0.670299,0.8187439999999999,0.492004,0.7394970000000001,-0.025210888136275804
0.32,9,0.04,-0.557549,-0.868973,-0.832289,-1.694077,-0.66263,-2.490746,0.326273,0.132302,0.261644,0.302185,0.025736000000000002,0.540982,0.317867,0.641049,0.56323,0.733672,0.563967,-0.024907366792093245
0.36,10,0.04,-0.532415,-0.941313,-1.116109,-1.841907,-0.656392,-2.308929,0.26891,0.30795500000000003,0.516596,0.248957,0.349292,0.788792,0.38162399999999996,0.693381,0.44185100000000005,0.582088,0.44451899999999994,-0.024603845447910683
0.4,11,0.04,-0.426757,-0.880125,-0.8798600000000001,-1.8258029999999998,-0.676852,-2.4331169999999998,0.50835,0.43900100000000003,0.34182199999999996,0.339057,0.222189,0.675374,0.540147,0.62026,0.46719399999999994,0.6001,0.415973,-0.02430032410372812
0.44,12,0.04,-0.397336,-0.9696610000000001,-0.753101,-1.7856720000000001,-0.684947,-2.521466,0.455719,0.266237,0.23129899999999998,0.286235,0.20136099999999998,0.704187,0.38711799999999996,0.613583,0.33068200000000003,0.7906380000000001,0.666617,-0.02399680275954556
0.48,13,0.04,-0.372191,-1.043899,-1.031456,-1.9326349999999999,-0.6132810000000001,-2.3474,0.283475,-0.095678,0.350642,0.360526,0.150983,0.428521,0.19372,0.618325,0.7343850000000001,0.948267,0.4207,-0.023693281415362998
0.52,14,0.04,-0.478133,-1.0049569999999999,-0.8942399999999999,-1.63444,-0.644682,-2.3387029999999998,0.37304,0.166966,0.245194,0.538037,0.181596,0.374619,0.26299,0.536117,1.121572,1.022378,0.45814799999999994,-0.02338976007118044
0.56,15,0.04,-0.454867,-0.9962260000000001,-1.097465,-1.527099,-0.545117,-2.582148,0.34403,0.45776300000000003,-0.010112000000000001,0.504614,0.142348,0.5161979999999999,0.40031500000000003,0.685171,0.676596,0.9150299999999999,0.39760500000000004,-0.023086238726997874
0.6,16,0.04,-0.540704,-0.9689129999999999,-0.904761,-1.415732,-0.503687,-2.514147,0.320315,0.42332700000000006,0.6515489999999999,0.300455,0.038293,0.664026,0.48498100000000005,0.686422,0.572554,0.8242010000000001,0.478571,-0.022782717382815315
0.64,17,0.04,-0.559029,-0.965225,-0.930175,-1.3598139999999999,-0.555765,-2.446393,0.249477,0.26715900000000004,0.516968,0.297736,0.1173,0.556812,0.541569,0.687473,0.7425579999999999,1.006787,0.561177,-0.022479196038632753
0.68,18,0.04,-0.447351,-0.869549,-0.584753,-1.396191,-0.524753,-2.256852,0.398057,0.656435,0.649859,0.5103800000000001,0.11661600000000001,0.736685,0.848526,0.684582,0.6229100000000001,0.926645,0.44693299999999997,-0.02217567469445019
0.72,19,0.04,-0.5576800000000001,-0.917241,-0.759521,-1.580978,-0.640042,-2.431934,0.279908,0.282518,0.570248,0.46301899999999996,0.215571,0.744322,0.7455350000000001,0.732596,0.48203599999999996,0.43589399999999995,0.81975,-0.021872153350267633
0.76,20,0.04,-0.618113,-1.001732,-1.165657,-1.632021,-0.645072,-1.9269560000000001,0.40416599999999997,0.361235,0.547743,0.44656,-0.211626,0.663469,0.818386,0.765165,0.474897,0.32939,0.547063,-0.021568632006085067
0.8,21,0.04,-0.563186,-0.9126850000000001,-0.5287729999999999,-1.836095,-0.708619,-1.8150950000000001,0.251257,0.09576599999999999,0.20041199999999998,0.49947299999999994,-0.066774,0.6326,0.7817,0.739269,0.41526199999999996,0.41716099999999995,0.609768,-0.02126511066190251
0.84,22,0.04,-0.671351,-0.892426,-0.80324,-1.644843,-0.686088,-2.145136,0.346316,0.571483,0.49863100000000005,0.473229,-0.160572,0.481455,0.9472950000000001,0.781593,0.504689,0.421755,0.619114,-0.020961589317719947
0.88,23,0.04,-0.46411,-0.8942049999999999,-0.392948,-1.448106,-0.608225,-1.569097,0.179453,0.302119,0.512559,0.409142,0.09375399999999999,0.546362,1.001508,0.9749690000000001,0.335569,0.890387,0.799045,-0.020658067973537385
0.92,24,0.04,-0.602522,-0.938983,-0.519839,-1.546027,-0.558738,-1.740321,0.332403,0.43830600000000003,0.25559299999999996,0.48119399999999996,0.188091,0.417099,1.33275,0.967957,0.45171400000000006,0.758946,0.89317,-0.020354546629354823
0.96,25,0.04,-0.673882,-0.8954559999999999,-0.818137,-1.480853,-0.47936000000000006,-1.484276,0.20039400000000002,0.628404,0.19960799999999998,0.566656,-0.10187,0.455661,1.473296,1.013779,0.374091,0.8406110000000001,0.632339,-0.020051025285172264
1.0,26,0.04,-0.55988,-0.8811629999999999,-0.731768,-1.480516,-0.576471,-1.5255040000000002,0.489461,0.6420859999999999,0.128633,0.48128000000000004,0.059829999999999994,0.643736,1.380305,1.062898,0.336331,0.995343,0.642763,-0.019747503940989702
1.04,27,0.04,-0.5803010000000001,-0.8447520000000001,-0.059097000000000004,-1.5557040000000002,-0.521196,-1.0069219999999999,0.360294,0.679132,0.185521,0.442572,0.044648,0.660324,1.255947,1.224839,0.12331900000000001,0.885719,0.495095,-0.01944398259680714
1.08,28,0.04,-0.515188,-0.8519200000000001,-0.155197,-1.452719,-0.541999,-0.9316540000000001,0.340109,0.647915,0.228256,0.514328,-0.375296,0.48146000000000005,1.341351,1.122008,0.159838,0.768796,0.5819380000000001,-0.01914046125262458
1.12,29,0.04,-0.506605,-0.805063,-0.545107,-1.5990870000000001,-0.543421,-0.64953,0.377188,0.488353,0.402461,0.565142,-0.190551,0.429687,1.421468,1.178346,0.47983000000000003,0.958037,0.498054,-0.018836939908442017
1.16,30,0.04,-0.603707,-0.931357,-0.580052,-1.6805189999999999,-0.572659,-0.522443,0.385437,0.41661499999999996,0.186995,0.636892,-0.290136,0.352503,1.010433,1.112295,-0.074692,1.0568229999999998,0.312264,-0.018533418564259455
1.2,31,0.04,-0.544409,-0.8985569999999999,-0.368231,-1.571988,-0.57182,-0.705638,0.274244,0.174118,0.581717,0.41158999999999996,-0.055401,0.696087,1.422815,1.231082,0.115901,1.118342,0.276378,-0.018229897220076896
1.24,32,0.04,-0.531879,-0.873081,-0.6380899999999999,-1.567189,-0.532522,-0.517839,0.33029400000000003,0.496971,0.489242,0.6116739999999999,0.00748,0.582562,1.138918,1.25319,0.064427,1.0181950000000002,0.523656,-0.017926375875894334
1.28,33,0.04,-0.565915,-0.791478,-0.381452,-1.375625,-0.47563500000000003,-0.5080600000000001,0.34621599999999997,0.486306,0.520655,0.669017,-0.270069,0.3573,1.308365,1.208117,0.076895,0.8627540000000001,0.395465,-0.017622854531711772
1.32,34,0.04,-0.680307,-0.909583,-0.605164,-1.427382,-0.46128800000000003,-0.9438479999999999,0.25642,0.6253920000000001,0.574983,0.595831,-0.129091,0.595676,1.203172,1.2900129999999999,-0.041668000000000004,0.76922,0.443532,-0.01731933318752921
1.36,35,0.04,-0.540416,-0.831772,-0.404186,-1.571484,-0.472832,-0.622659,0.259185,0.404368,0.5260630000000001,0.604141,-0.118021,0.565037,0.9468280000000001,1.209502,0.139328,1.005893,0.47148999999999996,-0.017015811843346648
1.4,36,0.04,-0.317273,-0.811127,-0.039822,-1.5739319999999999,-0.42624399999999996,-0.664665,0.289609,0.425638,0.619426,0.576414,0.157283,0.690732,1.2748629999999999,1.3307879999999999,0.167384,0.8730389999999999,0.48726899999999995,-0.01671229049916409
1.44,37,0.04,-0.585579,-0.8296469999999999,-0.296144,-1.303038,-0.275675,-0.5711510000000001,0.343069,0.400938,0.831901,0.494439,0.29273000000000005,0.965717,1.306435,1.540291,-0.081741,1.143011,0.630329,-0.016408769154981528
1.48,38,0.04,-0.423612,-0.892597,-0.286385,-1.326144,-0.28520999999999996,-0.258905,0.170971,0.235823,0.5479350000000001,0.581322,-0.170285,1.049082,1.052883,1.463857,0.086714,1.125251,0.676076,-0.016105247810798966
1.52,39,0.04,-0.48816400000000004,-0.756771,-0.400751,-1.2550569999999999,-0.28428200000000003,-0.58,0.267234,0.401484,0.594831,0.545322,0.049555,1.104323,1.106218,1.452523,-0.01385,0.923163,0.340387,-0.015801726466616404
1.56,40,0.04,-0.645784,-0.788609,-0.481274,-1.235861,-0.25451999999999997,-0.45107700000000006,0.488646,0.599011,0.672824,0.631008,-0.063672,0.701004,1.0253219999999998,1.335728,0.260322,1.095842,0.671829,-0.015498205122433844
1.6,41,0.04,-0.611705,-0.7206060000000001,-0.41461499999999996,-1.260022,-0.389523,-1.020712,0.571499,0.20085699999999998,0.397805,0.563856,0.00419,0.876009,0.7961239999999999,1.309504,0.15803,1.240759,0.309084,-0.015194683778251282
1.64,42,0.04,-0.45311,-0.713559,-0.217588,-1.306957,-0.29989499999999997,-0.76221,0.45355100000000004,0.38748,0.5424640000000001,0.552299,0.196224,1.01139,0.946951,1.422636,0.209763,1.294066,0.156387,-0.014891162434068721
1.68,43,0.04,-0.510504,-0.930442,-0.38372399999999995,-1.33988,-0.254897,-0.457083,0.483335,0.666311,0.472103,0.539301,0.052916,1.007933,0.8954610000000001,1.084446,0.228652,1.0434889999999999,0.418209,-0.01458764108988616
1.72,44,0.04,-0.706294,-0.9178139999999999,-0.47226,-1.44561,-0.268615,-0.512479,0.289599,0.200606,0.279681,0.5173260000000001,0.170726,0.982225,0.949435,1.237276,0.36064,0.935782,0.287017,-0.014284119745703597
1.76,45,0.04,-0.546756,-0.960816,-0.506287,-1.306355,-0.30259899999999995,-0.20686,0.41376499999999994,0.638468,0.189564,0.698121,0.22252800000000003,0.583629,1.0962690000000002,1.165138,0.597457,1.0579379999999998,0.46728100000000006,-0.013980598401521037
1.8,46,0.04,-0.697587,-0.808008,0.089015,-1.297623,-0.235294,-0.49528500000000003,0.209567,0.311066,0.600716,0.730039,-0.175464,0.553658,0.733966,1.210025,0.349591,1.069236,0.66359,-0.013677077057338475
1.84,47,0.04,-0.46914799999999995,-0.875714,-0.027313999999999998,-1.393219,-0.232229,-0.45964099999999997,0.385231,0.362052,0.5236029999999999,0.733699,0.03182,0.725557,0.823315,1.10721,0.28865100000000005,0.851632,0.430442,-0.013373555713155913
1.88,48,0.04,-0.5605720000000001,-0.8585209999999999,-0.002731,-1.289207,-0.23573400000000003,-0.747653,0.43439700000000003,0.590213,0.491357,0.625777,0.030694,0.81091,0.5981529999999999,1.089101,0.44233199999999995,0.799855,0.5308930000000001,-0.013070034368973353
1.92,49,0.04,-0.53295,-0.9367620000000001,-0.413997,-1.6132090000000001,-0.197838,-0.8664440000000001,0.031814,0.007384,0.6714600000000001,0.633944,-0.35162,0.532209,0.604859,1.034757,0.576554,0.791354,0.45401899999999995,-0.012766513024790793
1.96,50,0.04,-0.632951,-0.8488,-0.272124,-1.501823,-0.308604,-0.9270809999999999,0.183828,-0.004274,0.619737,0.633574,-0.18146199999999998,0.44997,0.688037,0.9936709999999999,0.568453,0.740103,0.28224099999999996,-0.012462991680608231
2.0,51,0.04,-0.713434,-0.908091,-0.408911,-1.478012,-0.331936,-0.898488,0.19828099999999999,0.051936,0.670751,0.482584,-0.032568,0.8372870000000001,0.7269899999999999,1.1574790000000001,0.5051140000000001,0.8242200000000001,0.590929,-0.012159470336425669
2.04,52,0.04,-0.653012,-0.9025620000000001,-0.7872439999999999,-1.4341190000000001,-0.221492,-0.765828,0.275084,0.343878,0.543413,0.688916,-0.09050599999999999,0.809921,0.7039569999999999,1.1478549999999998,0.660846,1.007198,0.568182,-0.011855948992243107
2.08,53,0.04,-0.880566,-0.8718819999999999,-0.914372,-1.234005,-0.271246,-0.912617,0.492904,0.042898,0.298094,0.574244,-0.040214,0.5431699999999999,0.837139,0.872799,0.781269,0.747362,0.434899,-0.011552427648060547
2.12,54,0.04,-0.654682,-0.9753649999999999,-1.087864,-1.583098,-0.292942,-0.918716,0.462412,0.030156,0.393336,0.49668900000000005,0.193044,0.439118,0.580778,0.854592,0.617252,0.784557,0.294864,-0.011248906303877985
2.16,55,0.04,-0.785751,-0.843493,-0.770768,-1.615034,-0.32304099999999997,-1.119642,0.26418200000000003,-0.397387,0.391638,0.5786819999999999,0.22613699999999998,0.8362639999999999,0.43846499999999994,0.8596659999999999,0.41538100000000006,0.823818,0.33528600000000003,-0.010945384959695423
2.2,56,0.04,-0.752598,-0.8931100000000001,-0.736532,-1.603831,-0.43416400000000005,-1.0360770000000001,0.27817,-0.189256,0.489154,0.679139,0.199451,0.845525,0.474929,0.859618,0.635253,0.8367450000000001,0.38236,-0.01064186361551286
2.24,57,0.04,-0.588608,-0.912267,-0.5199,-1.606903,-0.330796,-0.835694,0.45194399999999996,0.142966,0.567395,0.601721,-0.002171,0.660482,-0.035147000000000005,0.798787,0.401446,0.853181,0.324757,-0.010338342271330299
2.28,58,0.04,-0.495228,-0.846578,-0.465883,-1.577389,-0.277649,-0.85551,0.477657,0.269187,0.6900310000000001,0.6214529999999999,0.020878,0.740236,-0.002629,0.816539,0.41116099999999994,1.017282,0.41273699999999997,-0.01003482092714774
2.32,59,0.04,-0.729183,-0.9541780000000001,-0.428069,-1.6460830000000002,-0.330558,-0.786776,0.332606,0.005908,0.24217199999999997,0.547586,0.177884,0.696627,0.421566,0.850721,0.532984,1.002086,0.387416,-0.009731299582965178
2.36,60,0.04,-0.7936350000000001,-1.000154,-0.740321,-1.4944790000000001,-0.368217,-0.958108,0.23353400000000002,-0.270323,0.126191,0.233348,-0.07359,0.8743190000000001,0.187831,0.873813,0.5025729999999999,0.8608399999999999,0.5579310000000001,-0.009427778238782616
2.4,61,0.04,-0.654794,-0.9096200000000001,-0.700858,-1.4232280000000002,-0.230037,-0.954074,0.30178499999999997,0.039742,0.470675,0.5002880000000001,-0.063027,0.47953,0.303133,0.743681,0.628929,0.623509,0.8675889999999999,-0.009124256894600058
2.44,62,0.04,-0.8861979999999999,-0.832268,-0.667607,-1.496181,-0.247259,-1.008707,0.133402,0.2102,0.35419,0.232225,0.037084,0.743021,0.181535,0.734376,0.553349,0.638579,0.7673909999999999,-0.008820735550417496
