time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
0.0,1,0.0,-0.107217,-1.029815,-2.594562,-0.229933,-0.354705,-0.146475,1.260674,2.136269,2.161914,1.022538,-0.787486,1.6677380000000002,0.6546390000000001,2.0425259999999996,-0.08867,1.736319,0.701916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4294714611142192
0.04,2,0.04,-0.101708,-1.0709959999999998,-2.878079,-0.17294600000000002,-0.32256999999999997,-0.069465,1.525133,1.962019,2.244724,1.116973,-0.694998,1.625299,0.890865,1.8545,-0.207628,1.7621069999999999,0.80414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.42963770927846545
0.08,3,0.04,0.543562,-1.152898,-2.069346,-0.13986700000000002,-0.38860500000000003,0.637864,1.6535119999999999,2.202105,2.3883650000000003,1.059482,-0.78763,1.595334,1.524885,1.8267650000000002,-0.298404,1.8255540000000001,0.880532,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.42980395744271177
0.12,4,0.04,0.35976199999999997,-0.907891,-1.9540220000000001,0.204003,-0.47704799999999997,0.189807,1.7008299999999998,2.626674,1.816773,1.569307,-0.797701,1.341618,1.080181,1.464387,0.093115,1.6401139999999998,1.47252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.42997020560695803
0.16,5,0.04,0.6703399999999999,-0.554818,-1.40485,-0.399887,-0.68293,0.015619,1.8673520000000001,2.129586,1.746548,1.085245,-0.837817,1.4273639999999999,0.800686,1.5555860000000001,0.550049,1.4497120000000001,0.302977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4301364537712043
0.2,6,0.04,0.46453,-0.581148,-0.407566,-0.41149600000000003,-0.631443,0.550467,1.5930959999999998,1.7033509999999998,1.249327,1.1911889999999998,-0.307321,1.234348,1.087908,1.2343950000000001,0.8535799999999999,1.28064,0.560231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4303027019354506
0.24,7,0.04,0.367584,-0.8201649999999999,-0.969275,-0.32822199999999996,-0.466846,0.440407,1.1896280000000001,1.5916379999999999,1.525895,0.764275,-0.035644999999999996,0.779277,1.153249,1.312023,0.732861,0.735796,1.209211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4304689500996969
0.28,8,0.04,0.296772,-0.697333,-1.137225,-0.674087,-0.457976,0.094972,0.994525,1.4372559999999999,1.6949310000000002,0.8878030000000001,-0.099047,0.42064399999999996,0.958717,1.047392,0.621566,0.765785,2.0872290000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4306351982639432
0.32,9,0.04,0.300325,-0.64078,-0.8185100000000001,-0.867748,-0.460575,0.159863,0.7640600000000001,1.2589059999999999,1.476907,0.8801370000000001,-0.136791,0.544528,0.90264,1.083128,0.82985,0.418084,1.865779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43080144642818946
0.36,10,0.04,0.332398,-0.6314069999999999,-1.313718,-0.511662,-0.44881499999999996,0.07534600000000001,0.770439,1.3887209999999999,1.286558,0.644055,0.104959,0.800752,0.544638,0.947793,0.875081,0.713774,1.7636330000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4309676945924357
0.4,11,0.04,0.590915,-0.537259,-1.249884,-1.031075,-0.565519,0.084234,0.651736,0.967506,0.362388,0.656964,-0.633679,0.5241979999999999,0.701246,1.054241,0.596546,0.48363100000000003,0.41206000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43113394275668204
0.44,12,0.04,0.334057,-0.46053900000000003,-1.094615,-1.095664,-0.492942,0.167349,0.793813,0.797714,0.732938,0.520725,-0.007209999999999999,0.248225,0.61945,0.994134,0.6548609999999999,0.9215260000000001,0.116417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4313001909209283
0.48,13,0.04,0.48027299999999995,-0.481397,-1.201503,-1.229128,-0.6121489999999999,-0.18021900000000002,0.753587,0.922184,-0.166402,0.414684,0.033166,0.285013,0.71685,0.990766,0.510325,-0.037795,0.096206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43146643908517457
0.52,14,0.04,0.333775,-0.656937,-1.297228,-1.253204,-0.655944,0.11666900000000001,0.544295,0.620121,0.31551799999999997,0.126412,-0.043238,0.487457,0.354242,0.8888450000000001,0.488958,0.241722,-0.039971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316326872494209
0.56,15,0.04,0.438346,-0.343926,-1.598191,-1.332215,-0.479363,-0.39910500000000004,0.53885,0.66386,0.398,0.30266,-0.136266,0.700543,0.317824,0.791194,0.383763,-0.17043,-0.356953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43179893541366715
