time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
0.0,1,0.0,-0.107217,-1.029815,-2.594562,-0.229933,-0.354705,-0.146475,0.434246,0.43593999999999994,0.354027,0.49453100000000005,0.17337,0.47091700000000003,0.31257399999999996,0.536927,0.5440229999999999,0.513423,0.6593829999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4294714611142192
0.04,2,0.04,-0.101708,-1.0709959999999998,-2.878079,-0.17294600000000002,-0.32256999999999997,-0.069465,0.698706,0.261691,0.436837,0.588966,0.265858,0.42847799999999997,0.5487989999999999,0.3489,0.42506499999999997,0.539211,0.7616069999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42963770927846545
0.08,3,0.04,0.543562,-1.152898,-2.069346,-0.13986700000000002,-0.38860500000000003,0.637864,0.49529300000000004,0.49499099999999996,0.523935,0.407923,0.131199,0.785898,0.6072420000000001,0.550908,0.308394,0.663813,0.894199,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42980395744271177
0.12,4,0.04,0.35976199999999997,-0.907891,-1.9540220000000001,0.204003,-0.47704799999999997,0.189807,0.542612,0.91956,-0.047657,0.917748,0.121128,0.532183,0.16253800000000002,0.18853,0.699913,0.47837299999999994,1.4861870000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42997020560695803
0.16,5,0.04,0.6703399999999999,-0.554818,-1.40485,-0.399887,-0.68293,0.015619,0.707767,0.219243,-0.44070600000000004,0.518129,0.07007000000000001,0.36587,0.31905300000000003,0.256817,1.007752,0.506354,0.18193399999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4301364537712043
0.2,6,0.04,0.46453,-0.581148,-0.407566,-0.41149600000000003,-0.631443,0.550467,0.433511,-0.20699299999999998,-0.9379280000000001,0.624073,0.6005659999999999,0.172854,0.606275,-0.064374,1.311283,0.337281,0.439188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4303027019354506
0.24,7,0.04,0.367584,-0.8201649999999999,-0.969275,-0.32822199999999996,-0.466846,0.440407,0.028822000000000004,-0.32363600000000003,-0.049684,0.049433,0.601325,0.00044699999999999997,0.448726,0.253423,1.104362,-0.067975,0.599279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4304689500996969
0.28,8,0.04,0.296772,-0.697333,-1.137225,-0.674087,-0.457976,0.094972,-0.16627999999999998,-0.478017,0.119352,0.172961,0.537924,-0.358186,0.25419400000000003,-0.011208,0.9930680000000001,-0.037986,1.4772969999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4306351982639432
0.32,9,0.04,0.300325,-0.64078,-0.8185100000000001,-0.867748,-0.460575,0.159863,-0.220398,-0.24491100000000002,0.20136700000000002,0.296565,0.64585,-0.200542,0.368958,0.175804,0.830463,-0.12133,1.271323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43080144642818946
0.36,10,0.04,0.332398,-0.6314069999999999,-1.313718,-0.511662,-0.44881499999999996,0.07534600000000001,-0.21401900000000001,-0.115096,0.011018,0.060484,0.887601,0.055682,0.010956,0.04047,0.875693,0.17436,1.1691770000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4309676945924357
0.4,11,0.04,0.590915,-0.537259,-1.249884,-1.031075,-0.565519,0.084234,-0.34031300000000003,-0.501199,-0.6502819999999999,0.006945999999999999,-0.02752,0.051618,0.243556,0.24652800000000002,0.571968,0.00132,-0.095413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43113394275668204
0.44,12,0.04,0.334057,-0.46053900000000003,-1.094615,-1.095664,-0.492942,0.167349,-0.198236,-0.670991,-0.279731,-0.129294,0.59895,-0.22435500000000003,0.161761,0.186421,0.6302840000000001,0.439216,-0.391056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4313001909209283
0.48,13,0.04,0.48027299999999995,-0.481397,-1.201503,-1.229128,-0.6121489999999999,-0.18021900000000002,0.128532,-0.06211900000000001,-0.9319059999999999,-0.0026309999999999997,0.69176,0.02375,0.257263,0.253315,0.421996,-0.134451,-0.291777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43146643908517457
0.52,14,0.04,0.333775,-0.656937,-1.297228,-1.253204,-0.655944,0.11666900000000001,-0.08076,-0.364182,-0.449985,-0.290903,0.615355,0.226194,-0.10534500000000001,0.151393,0.400629,0.145066,-0.427954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316326872494209
0.56,15,0.04,0.438346,-0.343926,-1.598191,-1.332215,-0.479363,-0.39910500000000004,-0.14080399999999998,-0.34437399999999996,-0.135195,-0.039699,0.445725,0.43229300000000004,-0.184592,0.15712,0.12258699999999999,-0.100611,-0.593933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43179893541366715
0.6,16,0.04,0.33510700000000004,-0.380658,-1.432534,-1.37964,-0.514857,-0.514299,-0.195657,-0.25848699999999997,-0.298848,-0.047106,0.384914,0.6332909999999999,-0.103525,0.104538,0.192907,-0.169896,-0.531061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319651835779134
0.64,17,0.04,0.377,-0.362561,-1.566511,-1.1984549999999998,-0.548913,-0.5880340000000001,-0.08238200000000001,-0.319862,-0.136506,0.033411,0.467042,0.642825,0.083719,0.12412999999999999,0.202673,-0.09151000000000001,-0.415654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43213143174215973
0.68,18,0.04,0.135509,-0.48621099999999995,-2.0792330000000003,-1.0582479999999999,-0.580996,-0.22031199999999998,-0.15726800000000002,-0.262818,0.457833,0.05753099999999999,0.8439969999999999,0.704885,0.015653,0.079564,0.23491900000000002,0.399779,-0.7230310000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432297679906406
0.72,19,0.04,0.617257,-0.323435,-1.617248,-1.103065,-0.452292,-0.31461300000000003,-0.014022,-0.065802,-0.022024000000000002,0.147365,0.448633,0.476793,0.128828,0.032139999999999995,0.226398,0.5301020000000001,-0.733651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324639280706523
0.76,20,0.04,0.24097600000000002,-0.405518,-2.156419,-1.051113,-0.554279,-0.153016,-0.38655500000000004,-0.641584,0.09297899999999999,0.156124,0.984116,0.609979,0.26605300000000004,0.060635,-0.043169,0.203701,-0.747674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326301762348986
0.8,21,0.04,0.130777,-0.390577,-1.7169169999999998,-1.332463,-0.40005799999999997,-0.028272000000000002,-0.449979,-0.471995,0.023777,0.22428,0.460754,0.37400500000000003,-0.069212,0.047996,0.43858199999999997,0.733492,-0.527121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43279642439914484
0.84,22,0.04,0.298604,-0.339805,-1.866205,-1.2337129999999998,-0.47858199999999995,-0.032260000000000004,-0.10357100000000001,-0.436564,0.261669,0.20536500000000002,0.391296,0.643418,0.078824,0.10569400000000001,0.101934,0.616525,-0.033548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43296267256339116
0.88,23,0.04,0.31090500000000004,-0.33220500000000003,-2.0819959999999997,-1.054344,-0.43185200000000007,0.092098,-0.024756,-0.121977,0.273464,0.35780100000000004,0.415641,0.393013,0.108329,0.20366700000000001,0.510261,0.549702,-0.5581149999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331289207276374
