time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
0.0,1,0.0,-1.2309940000000001,1.561101,0.33098299999999997,-0.185782,0.5900479999999999,-0.9599059999999999,0.434246,0.43593999999999994,0.354027,0.49453100000000005,0.17337,0.47091700000000003,0.31257399999999996,0.536927,0.5440229999999999,0.513423,0.6593829999999999,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2062793193292804
0.04,2,0.04,-1.9315849999999999,0.8938149999999999,0.297867,-0.051314,0.318591,-0.28443,0.907658,1.437324,1.624946,0.873006,0.36686199999999997,0.525162,0.22636799999999999,0.52808,0.46637799999999996,-0.203691,-0.13287000000000002,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2059374370713169
0.08,3,0.04,-1.9212639999999999,0.8364090000000001,-0.013835,-0.009963,0.323806,-0.275326,0.541611,0.712681,1.543731,0.903792,0.334903,0.696589,0.536193,0.618397,0.473429,0.040407,-0.15629300000000002,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20559555481335337
0.12,4,0.04,-2.0809029999999997,0.821525,0.47566400000000003,0.19792,0.402555,0.051635,0.597498,0.735164,1.46704,0.9249069999999999,0.37162199999999995,0.673622,0.322694,0.538559,0.43244,0.085675,-0.079921,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20525367255538987
0.16,5,0.04,-2.044634,0.8183560000000001,0.10930999999999999,-0.006682,0.389382,-0.198642,0.467441,0.764853,0.41730100000000003,0.52937,0.076299,0.31399499999999997,0.353587,0.572751,0.6772640000000001,0.482242,0.686287,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20491179029742637
0.2,6,0.04,-1.8120919999999998,0.931861,-0.11235099999999999,-0.025935000000000003,0.37740799999999997,-0.369736,0.400131,0.658829,1.2031209999999999,0.745754,-0.150875,0.42382200000000003,0.39972199999999997,0.507382,0.8479629999999999,0.26368600000000003,0.587759,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20456990803946287
0.24,7,0.04,-1.805675,0.827742,-0.528778,0.073254,0.21579,-0.089786,0.30414800000000003,0.532906,1.025588,0.8769239999999999,0.130509,0.542374,0.517223,0.45492,0.7758619999999999,0.189003,0.482972,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20422802578149934
0.28,8,0.04,-1.791525,0.7996939999999999,-0.794164,0.07105399999999999,0.220541,-0.487604,0.10396400000000001,0.392734,1.193155,0.831181,0.350661,0.41201000000000004,0.487397,0.640046,0.80816,0.192201,0.539672,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20388614352353585
0.32,9,0.04,-1.640107,0.787492,-0.13522,-0.054312,0.29490900000000003,-0.32211,0.116002,0.5066430000000001,0.771385,0.617846,0.065463,0.411307,0.47595699999999996,0.574822,0.683354,0.63917,0.782405,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20354426126557235
0.36,10,0.04,-1.2642959999999999,0.7450720000000001,-0.697647,0.110425,0.24428899999999998,-0.352713,0.234947,0.9376059999999999,0.478937,0.7687229999999999,-0.032568,0.251934,0.4763,0.629204,0.712056,0.15474200000000002,1.127348,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20320237900760885
