time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
13.96,1,0.0,-0.178339,-1.126312,0.381743,-0.473469,-0.189039,-0.099209,0.47302799999999995,0.757636,0.157403,0.868801,0.45303000000000004,1.322318,0.577696,0.9207350000000001,0.48800699999999997,0.862474,-0.706344,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.05403231552122423
0.0,2,0.04,0.198129,-1.363892,-1.42669,-1.366374,-0.414642,-2.608215,0.162694,-0.041773000000000005,0.482709,-0.115682,-0.344804,0.375844,-0.038288,0.782881,0.645795,0.610162,0.628831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12426829230552389
0.04,3,0.04,0.011276999999999999,-1.185438,-1.120372,-1.23092,-0.48190200000000005,-2.799375,0.074904,-0.189961,0.15127100000000002,0.162658,-0.213337,0.124304,0.20435799999999998,0.626628,0.392912,0.506486,-0.058296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12406704308837689
0.08,4,0.04,0.041832,-1.112576,-0.5892609999999999,-0.994006,-0.5141720000000001,-2.859149,-0.045192,-0.26448299999999997,0.159813,0.3106,0.111375,0.42294799999999994,-0.49477899999999997,0.776234,0.347912,0.364723,0.115309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12386579387122991
0.12,5,0.04,0.049615,-1.1135329999999999,-0.892951,-1.148535,-0.44526000000000004,-2.6010169999999997,0.078659,0.079208,-0.04747,0.244684,-0.545008,0.200348,-0.343933,0.617577,0.42311000000000004,0.22297600000000004,0.123301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12366454465408291
0.16,6,0.04,0.129892,-1.116367,-0.833066,-1.118829,-0.393902,-2.4491259999999997,0.20552399999999998,0.349086,0.06515800000000001,0.35665,-0.543863,0.362597,-0.346,0.569398,0.49391499999999994,0.381914,-0.022206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12346329543693592
0.2,7,0.04,0.17519500000000002,-1.194663,-0.796701,-1.245825,-0.45447299999999996,-2.952069,-0.093865,0.200454,-0.198099,0.271385,-0.457584,0.40326599999999996,-0.22005,0.49424799999999997,0.623959,0.537021,0.39326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12326204621978894
0.24,8,0.04,0.089809,-1.0745129999999998,-0.918939,-1.1007870000000002,-0.560104,-2.838612,0.011751000000000001,-0.078324,0.05991799999999999,0.38111,-0.281196,0.050661000000000005,0.23368899999999998,0.536774,0.519626,0.08200299999999999,0.35613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12306079700264194
0.28,9,0.04,0.045481,-1.1630340000000001,-1.018732,-1.348248,-0.582717,-2.723007,-0.017625,-0.124578,0.089527,0.31588499999999997,-0.240281,0.41744,0.145261,0.655501,0.8508969999999999,0.604215,0.217426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12285954778549496
0.32,10,0.04,-0.036265,-1.054933,-0.682284,-0.821421,-0.525162,-2.5868279999999997,0.073622,-0.409426,0.08603999999999999,0.44404099999999996,-0.394515,0.497625,0.343616,0.5655560000000001,0.643084,0.44268900000000005,0.112167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12265829856834796
