time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
0.0,1,0.0,0.6862020000000001,-0.578106,0.163399,0.333284,-0.38310700000000003,-1.382375,-0.934543,-0.132208,-0.24065100000000003,1.251427,0.676554,-0.384278,-1.057788,0.001366,-0.124702,0.92012,-0.873236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04814852807730208
0.04,2,0.04,0.370604,-0.774263,-0.586779,0.8596459999999999,-0.282136,-1.253807,-0.6983060000000001,0.237977,-0.272461,1.246353,0.771386,-0.46553999999999995,-0.550746,-0.265306,0.336708,1.207435,-1.0641459999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04759430036275881
0.08,3,0.04,0.692893,-0.7313,-0.728798,0.660461,-0.232886,-1.384045,-0.9072049999999999,-0.309312,0.05416900000000001,1.396749,0.575915,-0.920034,-0.558383,-0.252752,0.297086,1.2771299999999999,-0.744125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04704007264821554
0.12,4,0.04,0.766133,-0.774163,-0.659162,0.630976,-0.348938,-1.164791,-0.8861620000000001,-0.304142,-0.044638,1.2704879999999998,0.546655,-0.439453,-0.925635,-0.282061,-0.02306,0.710334,-0.601896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04648584493367226
0.16,5,0.04,0.861517,-0.775816,-0.9980190000000001,0.10594100000000001,-0.30133000000000004,-1.219959,-0.663886,-0.129376,-0.085259,1.333658,0.762267,-0.678146,-1.3009620000000002,-0.28505,0.426965,0.520998,-0.512022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045931617219128994
0.2,6,0.04,0.775252,-0.644107,-0.791879,0.22335500000000003,-0.35682800000000003,-1.331148,-0.7380939999999999,-0.0207,0.157945,1.162979,0.666284,-0.035144,-1.065418,-0.29886599999999997,0.169467,0.7339899999999999,-0.343935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045377389504585725
0.24,7,0.04,0.678473,-0.728861,-0.509728,0.20870300000000003,-0.419468,-1.070855,-0.597891,0.056559000000000005,-0.029981999999999998,1.100268,0.971691,-0.367289,-0.42624399999999996,-0.18433,0.402187,1.0704040000000001,-0.720909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044823161790042455
0.28,8,0.04,0.558699,-0.780335,-0.515841,0.062919,-0.352038,-1.15652,-0.6378550000000001,-0.05546,0.12578699999999998,1.1675799999999998,0.090314,-0.372046,-0.829533,-0.210729,0.047909,1.0244389999999999,-0.63684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04426893407549918
0.32,9,0.04,0.445721,-0.659281,-1.081317,0.08873400000000001,-0.272961,-1.015399,-0.738466,0.11863299999999999,-0.08330900000000001,1.223171,0.241148,-0.503897,-1.045954,-0.16761700000000002,0.447272,1.0063,-0.678176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04371470636095591
0.36,10,0.04,0.54901,-0.634123,-0.7297859999999999,0.029131,-0.21149099999999998,-0.864302,-0.6344609999999999,0.104675,-0.252871,1.397887,0.229309,-0.525982,-0.877849,-0.23463299999999998,0.370123,0.984598,-0.6409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04316047864641264
0.4,11,0.04,0.559231,-0.7427060000000001,-0.615908,0.655889,-0.392801,-0.968872,-0.8649879999999999,0.083621,-0.170676,1.4177819999999999,0.301317,-0.440729,-0.687075,-0.35227600000000003,0.20515799999999998,0.945001,-0.744608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04260625093186937
0.44,12,0.04,0.7510140000000001,-0.764537,-0.6246649999999999,0.072013,-0.166068,-1.172893,-0.68581,0.217804,-0.329873,1.347501,-0.013046,-0.452358,-1.149407,-0.31559,-0.020881,0.794786,-0.796319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0420520232173261
