time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,Borg10_Value
0.0,1,0.0,-0.392373,-0.8415440000000001,-0.344339,-1.5024680000000001,-1.128903,-1.120792,0.434246,0.43593999999999994,0.354027,0.49453100000000005,0.17337,0.47091700000000003,0.31257399999999996,0.536927,0.5440229999999999,0.513423,0.6593829999999999,-0.0817064601034635
0.04,2,0.04,-0.391333,-0.8255680000000001,-0.319653,-1.440038,-1.095132,-1.133156,0.41108599999999995,0.375665,0.395933,0.565291,0.15524300000000002,0.580079,0.42513599999999996,0.447845,0.479117,0.54707,0.41310399999999997,-0.0814659308305333
0.08,3,0.04,-0.426612,-0.749865,-0.620725,-1.6680599999999999,-1.103881,-1.242409,0.38096399999999997,0.38966,0.018801,0.491468,-0.067088,0.659728,0.334644,0.59678,0.550186,0.503308,0.186745,-0.0812254015576031
0.12,4,0.04,-0.45950799999999997,-0.7636970000000001,-0.663007,-1.8342180000000001,-1.028921,-1.345586,0.25213800000000003,0.251682,0.004534000000000001,0.276273,0.011064000000000001,0.607017,0.287912,0.633832,0.556229,0.632949,0.523695,-0.08098487228467291
0.16,5,0.04,-0.5005539999999999,-0.7502810000000001,-0.724063,-1.782,-1.178654,-1.3027520000000001,0.35331799999999997,0.27837399999999995,0.27253299999999997,0.370283,0.372626,0.633653,0.442719,0.644694,0.592145,0.510764,0.616648,-0.08074434301174273
0.2,6,0.04,-0.620454,-0.8153090000000001,-1.013998,-1.6720580000000003,-1.205272,-1.292314,0.261577,0.361239,0.370116,0.310021,0.093321,0.457323,0.294342,0.625081,0.506041,0.632927,0.623598,-0.08050381373881253
0.24,7,0.04,-0.39679000000000003,-0.727372,-0.997455,-1.786218,-1.1261860000000001,-1.3318139999999998,0.29899499999999996,0.348142,0.439,0.494641,0.063705,0.476616,0.369573,0.6289060000000001,0.34187399999999996,0.629235,0.46486700000000003,-0.08026328446588234
0.28,8,0.04,-0.406524,-0.764879,-1.054502,-1.758109,-1.202058,-1.429575,0.3661,0.338791,0.309254,0.39507600000000004,0.085426,0.807773,0.282549,0.681542,0.458975,0.5618529999999999,0.534075,-0.08002275519295214
0.32,9,0.04,0.017414,-0.7333609999999999,-1.064712,-1.773425,-1.181448,-1.2291969999999999,0.490928,0.485367,1.129905,0.311531,-0.043108999999999995,0.516634,0.506015,0.5301939999999999,0.591765,0.500911,1.364321,-0.07978222592002195
0.36,10,0.04,-0.237398,-0.968835,-1.387864,-1.865274,-1.130786,-0.8791110000000001,0.21338800000000002,-0.00244,0.7039300000000001,0.446733,0.1684,0.457106,0.650238,0.301485,0.564297,0.547013,2.451634,-0.07954169664709175
0.4,11,0.04,-0.146122,-0.815925,-1.174433,-1.667498,-1.169858,-1.01465,0.371699,0.24755700000000003,0.483408,0.476434,0.251971,0.59491,0.47877600000000003,0.431954,0.416257,0.56605,1.992476,-0.07930116737416155
0.44,12,0.04,0.046606,-0.774972,-1.246332,-1.645218,-1.1615790000000001,-1.055444,0.525505,0.336803,0.163537,0.433044,0.36209,0.506446,0.525614,0.384245,0.491885,0.387465,1.945502,-0.07906063810123136
0.48,13,0.04,-0.036118,-0.7613310000000001,-1.255795,-1.508156,-1.104573,-1.014166,0.429825,0.129815,0.399934,0.357757,-0.005842,0.407045,0.31302399999999997,0.381675,0.533262,0.43326800000000004,1.434534,-0.07882010882830118
0.52,14,0.04,0.002508,-0.742174,-1.490299,-1.5513139999999999,-1.059711,-1.05197,0.414437,0.126851,0.324237,0.358659,-0.054973,0.534529,0.401064,0.399401,0.5780350000000001,0.49744700000000003,1.438843,-0.07857957955537098
0.56,15,0.04,0.078216,-0.758288,-0.773323,-1.574103,-1.082149,-1.11123,0.401887,0.21270300000000003,0.326712,0.14715699999999998,0.15987,0.8251209999999999,0.336557,0.614114,0.652775,0.552611,0.925054,-0.07833905028244079
0.6,16,0.04,0.022704,-0.5367029999999999,-0.48665600000000003,-1.497833,-1.0134940000000001,-1.115277,0.281468,-0.026550999999999998,-0.061110000000000005,0.379754,-0.002888,0.579471,0.258821,0.521274,0.655943,0.74005,0.423738,-0.07809852100951059
0.64,17,0.04,0.21248899999999998,-0.607939,-0.5664140000000001,-1.515195,-1.140971,-1.304351,0.555003,0.235967,0.011372,0.43386800000000003,0.097117,0.555845,0.378348,0.567628,0.559458,0.733179,0.557746,-0.0778579917365804
0.68,18,0.04,0.072328,-0.7644890000000001,-0.771725,-1.402642,-1.117168,-1.2606979999999999,0.467786,0.043322,0.000153,0.464549,0.127001,0.45266999999999996,0.13553199999999999,0.442625,0.46416199999999996,0.6863090000000001,0.312066,-0.0776174624636502
0.72,19,0.04,0.05923200000000001,-0.732138,-0.880717,-1.440731,-1.1041159999999999,-1.077114,0.417533,0.36645,-0.000628,0.47119799999999995,0.09975,0.434259,0.30099899999999996,0.517178,0.521312,0.745718,0.423709,-0.07737693319072
0.76,20,0.04,0.028676999999999998,-0.6529689999999999,-0.639671,-1.423202,-1.1601780000000002,-1.268177,0.7202609999999999,0.381509,0.32948299999999997,0.5991529999999999,0.025643,0.7498100000000001,0.313566,0.42503900000000006,0.762342,0.394665,0.250664,-0.07713640391778982
0.8,21,0.04,-0.009854,-0.79686,-0.574571,-1.766809,-1.181867,-1.190197,0.574906,0.38687,0.27869499999999997,0.44052299999999994,0.269798,0.535277,0.400589,0.41565,0.722665,0.602294,0.48813599999999996,-0.07689587464485963
0.84,22,0.04,-0.195257,-0.807471,-1.158981,-1.537665,-1.081089,-1.196374,0.401116,0.070074,0.5070439999999999,0.41229399999999994,-0.09589299999999999,0.602217,0.375381,0.332065,0.952724,0.606855,0.621164,-0.07665534537192943
0.88,23,0.04,-0.110552,-0.716871,-0.905574,-1.608115,-1.051475,-1.155838,0.608215,0.296067,0.52945,0.44583999999999996,0.14214100000000002,0.523258,0.379956,0.416375,0.753789,0.44393599999999994,0.555718,-0.07641481609899924
0.92,24,0.04,-0.100333,-0.759583,-0.820918,-1.4953319999999999,-1.075921,-1.08942,0.445272,0.667846,0.44189399999999995,0.513882,0.34362600000000004,0.57881,0.502781,0.35685100000000003,0.758073,0.515081,0.404619,-0.07617428682606904
0.96,25,0.04,0.103019,-0.743722,-0.830752,-1.3503610000000001,-1.0110940000000002,-1.151882,0.622243,0.682523,0.45237200000000005,0.408896,0.394204,0.614822,0.346078,0.37896599999999997,0.6290140000000001,0.355252,0.301703,-0.07593375755313884
1.0,26,0.04,0.05639500000000001,-0.6602439999999999,-0.8292299999999999,-1.367923,-1.0056120000000002,-1.133947,0.39407600000000004,0.654974,0.36387800000000003,0.424806,0.100922,0.476524,0.299875,0.40624699999999997,0.6476810000000001,0.46443900000000005,0.18549000000000002,-0.07569322828020865
1.04,27,0.04,-0.091912,-0.722043,-1.241776,-1.375648,-0.9715739999999999,-1.218032,0.47607700000000003,0.393228,0.44878599999999996,0.353553,0.028745999999999997,0.536017,0.26218,0.48600200000000005,0.598956,0.346522,0.347069,-0.07545269900727847
1.08,28,0.04,-0.017412,-0.648412,-1.0949520000000001,-1.238438,-0.96686,-1.211285,0.520119,0.542434,0.185407,0.376684,0.040301,0.48089899999999997,0.31983,0.521849,0.601471,0.47661099999999995,0.5457489999999999,-0.07521216973434827
1.12,29,0.04,0.054887,-0.7400359999999999,-1.1874719999999999,-1.298094,-1.002736,-1.1119780000000001,0.5260020000000001,0.8360770000000001,0.405121,0.363083,0.308176,0.386891,0.38613600000000003,0.43318900000000005,0.643219,0.624043,0.46175200000000005,-0.07497164046141808
1.16,30,0.04,0.017524,-0.7350979999999999,-1.118963,-1.475447,-0.9963219999999999,-1.2435889999999998,0.416443,0.49043400000000004,0.25846199999999997,0.331913,0.19939400000000002,0.443875,0.324449,0.42176099999999994,0.726119,0.325924,0.573055,-0.07473111118848788
