time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
0.0,1,0.0,1.026125,-0.348437,-0.907508,0.16008,-0.44993500000000003,-1.439516,0.434246,0.43593999999999994,0.354027,0.49453100000000005,0.17337,0.47091700000000003,0.31257399999999996,0.536927,0.5440229999999999,0.513423,0.6593829999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31816243544241435
0.04,2,0.04,1.110715,-0.497306,-1.2876459999999998,0.441712,-0.515246,-1.488794,0.322759,0.340113,-0.390333,0.802185,0.07683200000000001,0.165106,0.35635100000000003,0.27510100000000004,0.779516,0.9554450000000001,0.759772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183876866641326
0.08,3,0.04,0.8476100000000001,-0.414127,-0.912457,0.455622,-0.5253770000000001,-1.538535,0.298547,-0.05524,0.21844899999999998,0.49816499999999997,0.263554,0.864202,0.43434799999999996,0.656442,0.972615,0.9981479999999999,0.26556599999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31861293788585077
0.12,4,0.04,0.794071,-0.37349899999999997,-0.815567,0.517547,-0.519461,-1.572272,0.101226,-0.10877200000000001,0.045981,0.52383,0.12630999999999998,0.6355,0.301723,0.737205,1.221103,0.884433,0.461682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318838189107569
0.16,5,0.04,0.828885,-0.47278000000000003,-0.763072,0.327189,-0.569364,-1.514665,0.347019,0.434154,0.130634,0.550305,-0.12355799999999999,0.21022800000000003,0.498174,0.569469,0.770375,0.5667439999999999,0.68383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31906344032928724
0.2,6,0.04,0.973166,-0.635745,-1.138457,0.13552999999999998,-0.5840569999999999,-1.485208,0.11547,0.654199,-0.429148,0.546817,-0.031885000000000004,0.19372899999999998,0.303268,0.7310439999999999,0.635831,0.699294,0.026618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192886915510055
0.24,7,0.04,1.134686,-0.6043229999999999,-1.454458,0.32058400000000004,-0.499489,-1.401564,0.25104099999999996,0.72556,0.467607,0.399343,0.22713899999999998,0.361005,0.530122,0.618204,0.660417,0.687521,0.280071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31951394277272366
0.28,8,0.04,1.00033,-0.738684,-1.788809,0.260956,-0.537144,-1.34425,0.441974,1.0722479999999999,0.6741560000000001,0.45692299999999997,-0.21528000000000003,0.32731,0.516721,0.67095,0.43991899999999995,0.531003,0.192226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3197391939944419
0.32,9,0.04,0.750658,-0.804802,-2.329951,0.290348,-0.463345,-1.345744,0.27016799999999996,0.975519,0.595074,0.422396,-0.026010000000000002,0.370883,0.474022,0.581684,0.6515029999999999,0.5008199999999999,0.30282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31996444521616013
0.36,10,0.04,1.0017040000000001,-0.834672,-2.0569319999999998,0.606772,-0.49392700000000006,-1.384608,0.372961,0.922042,0.9879030000000001,0.548606,0.227769,0.15495799999999998,0.180075,0.627316,0.6812729999999999,0.403491,0.511217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201896964378783
0.4,11,0.04,1.064268,-0.827735,-2.183093,0.340095,-0.6291680000000001,-1.4630379999999998,0.315862,0.682768,1.088509,0.585006,-0.043842,0.47590699999999997,0.293033,0.601627,0.727225,0.496774,0.275404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32041494765959655
0.44,12,0.04,0.803208,-0.817144,-1.6933349999999998,0.264017,-0.631426,-1.49484,0.337303,0.8332379999999999,0.5723189999999999,0.49349499999999996,0.29127600000000003,0.38337899999999997,0.22253499999999998,0.772656,0.296639,0.422579,0.233562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206401988813148
