time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
0.0,1,0.0,0.28891100000000003,-0.403296,-2.1836450000000003,0.711336,-0.46628400000000003,-0.9887100000000001,0.434246,0.43593999999999994,0.354027,0.49453100000000005,0.17337,0.47091700000000003,0.31257399999999996,0.536927,0.5440229999999999,0.513423,0.6593829999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126316484719179
0.04,2,0.04,0.269416,-0.348329,-1.722588,0.7647430000000001,-0.419728,-0.822729,0.72421,0.672189,0.48958199999999996,0.45654300000000003,0.223557,0.42451099999999997,-0.054893,0.32912800000000003,0.621963,0.678736,0.9068360000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12659241259440884
0.08,3,0.04,0.263409,-0.45276400000000006,-1.5554219999999999,0.801506,-0.50958,-0.810116,0.614302,0.640173,0.191053,0.431226,0.131278,0.849042,0.353031,0.546535,0.539101,0.408013,0.396071,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12686834046963869
0.12,4,0.04,0.292321,-0.43705900000000003,-1.0669540000000002,0.604528,-0.5662470000000001,-0.67264,0.663675,0.700671,0.305196,0.47927,0.067712,0.681016,0.38083,0.42400200000000005,0.609863,0.62358,0.843392,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12714426834486853
0.16,5,0.04,0.272885,-0.35180300000000003,-1.6345319999999999,0.752047,-0.428316,-0.802216,0.434054,0.619819,0.518016,0.592575,0.082634,0.16795,0.287194,0.537099,0.395913,0.393295,1.1496680000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12742019622009837
0.2,6,0.04,0.30196799999999996,-0.295759,-1.4594260000000001,0.773021,-0.510436,-1.0211649999999999,0.590693,0.48148599999999997,0.404778,0.639572,0.24971999999999997,0.302631,0.293746,0.573204,0.48275,0.465203,0.8567520000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276961240953282
0.24,7,0.04,0.375436,-0.341723,-1.6764729999999999,0.681729,-0.469454,-0.8995209999999999,0.444964,0.42177600000000004,0.113977,0.548014,0.289901,0.4042,0.257232,0.571383,0.53675,0.377727,0.624413,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12797205197055805
0.28,8,0.04,0.35837399999999997,-0.17519500000000002,-1.351266,0.862484,-0.5031770000000001,-0.773908,0.567591,0.795437,0.45993199999999995,0.506346,0.38209899999999997,0.475368,0.362625,0.587118,0.531227,0.340699,0.694925,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282479798457879
0.32,9,0.04,0.23248600000000003,-0.336983,-1.581359,0.856505,-0.530751,-0.770993,0.47216400000000003,0.622751,0.444118,0.38915,0.167249,0.450769,0.369531,0.5794229999999999,0.574515,0.317103,0.8336180000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285239077210177
0.36,10,0.04,0.369615,-0.41122,-1.8023330000000002,0.8204530000000001,-0.49382600000000004,-0.739287,0.563604,0.49510699999999996,0.433335,0.411832,0.13981500000000002,0.568322,0.210734,0.587201,0.6688609999999999,0.596296,0.89481,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12879983559624755
