time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU23_c,AU01_c,AU02_c,AU09_c,AU15_c,AU17_c,AU20_c,AU25_c,AU26_c,AU28_c,AU45_c,Borg10_Value
0.0,1,0.0,-0.757955,-0.535725,-0.168715,-0.6378550000000001,-0.146014,-0.17055,0.880907,0.26883,0.618795,0.336022,0.33831,1.297894,0.68683,0.862361,0.432375,0.901669,0.33872800000000003,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0971680736592232
0.04,2,0.04,-0.7124159999999999,-0.628474,-0.237604,-0.45222399999999996,-0.003933,-0.280654,0.770725,0.491924,0.14191800000000002,0.3008,0.6077779999999999,1.24452,0.825559,0.7946840000000001,0.562422,0.838017,0.160412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09749600349909507
0.08,3,0.04,-0.778745,-0.625692,-0.152955,-0.43595500000000004,-0.001819,0.035914,0.5597840000000001,0.430422,0.460264,0.393257,0.359904,1.131688,1.443247,0.8572649999999999,0.79291,1.202747,0.089628,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09782393333896694
0.12,4,0.04,-1.0337,-0.509317,-0.625315,-0.384446,0.25714499999999996,0.44611300000000004,0.402022,0.15526800000000002,0.49293000000000003,0.470963,0.326391,1.223917,1.120377,0.904596,0.433162,0.744556,0.273875,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09815186317883881
0.16,5,0.04,-0.729595,-0.424393,-0.433392,0.08267999999999999,0.180538,-0.018474,0.563466,0.160236,0.435875,0.443763,0.425562,1.073424,1.034274,0.8835209999999999,0.739692,1.059599,0.202874,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09847979301871068
0.2,6,0.04,-0.640753,-0.365769,-0.574334,-0.25299499999999997,0.30683699999999997,0.012581,0.615734,0.177135,0.727219,0.501183,0.489411,0.9966889999999999,1.296196,0.5841189999999999,0.6995279999999999,1.130514,0.38216,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09880772285858255
0.24,7,0.04,-0.62641,-0.173583,0.090508,-0.327421,0.388587,-0.08412,0.41838500000000006,0.369334,0.295564,0.44729399999999997,0.063209,1.066054,1.0382770000000001,0.7748510000000001,0.581016,1.116435,0.118816,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09913565269845442
0.28,8,0.04,-0.674189,-0.10315999999999999,0.12287100000000001,-0.011086,0.197641,-0.072398,0.544201,0.536852,0.5249550000000001,0.521991,0.097439,0.9899180000000001,0.713341,0.764526,0.421422,0.927492,0.420412,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994635825383263
0.32,9,0.04,-0.760103,-0.037689,0.040469,0.158123,0.24305,0.226894,0.605014,0.49371099999999996,0.692973,0.5791930000000001,0.160991,0.772962,1.6668049999999999,0.660728,0.962517,1.400762,0.507813,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09979151237819817
0.36,10,0.04,-0.7041350000000001,-0.095847,0.281132,-0.24984099999999998,0.274741,-0.11436900000000001,0.46695,0.36343600000000004,0.556899,0.500708,0.236881,0.8030149999999999,1.169354,0.897329,0.7291979999999999,0.769191,0.095302,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10011944221807004
0.4,11,0.04,-0.7902779999999999,-0.22891,-0.140084,-0.21266,0.218676,-0.327019,0.352172,0.11714200000000001,0.520626,0.547722,0.153077,1.045835,0.9001030000000001,0.954202,0.162437,0.568596,0.027298000000000003,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10044737205794191
0.44,12,0.04,-0.741973,-0.182116,-0.051449,-0.22657399999999997,0.381807,-0.188271,0.15492,0.067673,0.056041999999999995,0.48448900000000006,0.107446,1.078193,1.225925,0.8306520000000001,0.41859399999999997,1.01698,0.29404600000000003,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10077530189781378
