time,frame,time_since_last_entry,AU04_r,AU06_r,AU07_r,AU10_r,AU12_r,AU14_r,AU01_r,AU02_r,AU05_r,AU09_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,Borg10_Value
0.0,1,0.0,0.222714,-0.48650299999999996,0.043429,-1.508887,-0.754142,-1.0138479999999999,-0.151813,0.079506,0.363116,0.239051,-0.132077,1.448199,0.320443,1.381944,-0.491087,0.49870699999999996,-0.09101000000000001,-0.13682888949274663
0.04,2,0.04,0.13195199999999999,-0.511627,-0.13008699999999998,-1.628293,-0.799334,-0.993232,-0.232778,0.0223,-0.557551,0.292758,0.093886,1.373912,0.625679,1.302016,0.209761,1.071186,0.14785,-0.13654750958975856
0.08,3,0.04,0.383103,-0.7976479999999999,0.3211,-1.2933,-0.810559,-1.161082,0.303421,0.361193,0.269719,0.250772,-0.12156900000000001,1.367904,0.850556,1.236348,0.397813,1.1818549999999999,-0.007204,-0.13626612968677052
0.12,4,0.04,0.176977,-0.8795200000000001,-0.551399,-1.3847770000000001,-0.802994,-1.231965,0.12251400000000001,0.502078,0.23709499999999997,0.164839,-0.140536,1.191835,0.6405109999999999,1.308548,-0.116263,1.091223,0.039899000000000004,-0.13598474978378244
0.16,5,0.04,0.5430229999999999,-0.6913189999999999,0.44554399999999994,-1.259309,-0.676503,-1.176743,0.219112,0.5707840000000001,0.04025,0.253857,0.232619,1.4553260000000001,0.514468,1.430152,-0.308564,1.501506,-0.11695,-0.13570336988079437
0.2,6,0.04,0.781135,-0.697477,0.5185029999999999,-1.476694,-0.957981,-0.527378,0.45730699999999996,0.76218,0.534292,0.16484300000000002,-0.06690399999999999,1.243491,1.056768,1.316675,0.001324,1.293627,0.218757,-0.1354219899778063
0.24,7,0.04,0.382304,-0.663313,0.001121,-1.194234,-0.793971,-1.168072,0.171018,0.768771,0.656586,0.40412800000000004,0.262029,1.123577,1.036343,1.215487,0.123458,1.530908,0.070826,-0.13514061007481826
0.28,8,0.04,0.349593,-0.684124,0.016256,-1.145537,-0.778308,-1.0223659999999999,0.138389,0.513767,0.399468,0.285451,0.23150900000000002,1.3991639999999999,0.9364629999999999,1.262141,0.287761,1.419325,0.077128,-0.13485923017183019
0.32,9,0.04,0.314683,-0.735472,-0.528337,-1.6941580000000003,-0.849924,-1.372134,-0.02559,0.409084,0.5256,0.20972800000000003,0.07556399999999999,1.1992610000000001,0.573797,1.295193,0.219919,1.257083,0.188596,-0.13457785026884211
0.36,10,0.04,0.359827,-0.8192510000000001,-0.390875,-1.498052,-0.7949069999999999,-1.308926,-0.026847000000000003,0.8470409999999999,0.443655,0.293996,0.091146,1.327964,0.38016300000000003,1.224164,0.026511,1.161246,0.48088800000000004,-0.13429647036585404
0.4,11,0.04,0.45730299999999996,-0.765413,-0.21488800000000002,-1.586985,-0.8621059999999999,-1.300223,0.22986700000000002,0.701278,0.422958,0.29447,0.36037800000000003,1.367475,1.119842,1.309743,0.20871599999999998,0.5533819999999999,0.17437,-0.134015090462866
0.44,12,0.04,0.379239,-0.692298,-0.055162,-1.494887,-0.825084,-1.02941,0.074513,0.13963299999999998,0.728765,0.338615,0.055439999999999996,1.4947840000000001,0.40541900000000003,1.267873,0.038263,1.379661,0.27116,-0.13373371055987793
0.48,13,0.04,0.5958680000000001,-0.710206,-0.18581199999999998,-1.448884,-1.0110620000000001,-0.716353,0.45554799999999995,0.406748,0.187721,0.23063899999999998,-0.310218,1.493953,0.976052,1.209833,0.154526,0.750499,0.136011,-0.13345233065688986
0.52,14,0.04,0.549884,-0.601436,-0.22867300000000002,-1.570011,-0.987934,-0.58119,0.171201,0.592953,0.7946340000000001,0.359838,-0.097085,1.166565,0.5044850000000001,1.187209,0.140026,1.242651,-0.022207,-0.1331709507539018
0.56,15,0.04,0.452715,-0.729787,-0.40050399999999997,-1.397242,-0.9290360000000001,-0.923925,0.201158,0.36804899999999996,0.485563,0.243546,0.172497,1.475399,0.665371,1.1850399999999999,0.064264,0.984915,0.28579299999999996,-0.13288957085091374
0.6,16,0.04,0.197206,-0.6579189999999999,-0.763794,-1.686936,-0.6745479999999999,-0.541945,0.1637,0.24652,-0.166801,0.351213,-0.085047,1.236269,1.1040299999999998,1.438877,0.055452,0.7248479999999999,-0.092061,-0.13260819094792567
